Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 8 [43520/49000 (89%)]	Train Loss: 1.907411	Val Loss: 2.060334	Val Acc: 34.900001525878906
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 2.032511	Val Loss: 2.079691	Val Acc: 34.599998474121094
Train Epoch: 8 [48640/49000 (99%)]	Train Loss: 1.898934	Val Loss: 2.116632	Val Acc: 31.200000762939453
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.983422	Val Loss: 2.126744	Val Acc: 32.0
Train Epoch: 9 [2560/49000 (5%)]	Train Loss: 1.820877	Val Loss: 2.112395	Val Acc: 32.5
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.910290	Val Loss: 2.067856	Val Acc: 35.599998474121094
Train Epoch: 9 [7680/49000 (16%)]	Train Loss: 1.944313	Val Loss: 1.993788	Val Acc: 34.29999923706055
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.820342	Val Loss: 2.160677	Val Acc: 32.599998474121094
Train Epoch: 9 [12800/49000 (26%)]	Train Loss: 1.936664	Val Loss: 1.966297	Val Acc: 33.70000076293945
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 2.044453	Val Loss: 2.090108	Val Acc: 34.900001525878906
Train Epoch: 9 [17920/49000 (36%)]	Train Loss: 1.923405	Val Loss: 2.005001	Val Acc: 35.79999923706055
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.799081	Val Loss: 1.995503	Val Acc: 34.099998474121094
Train Epoch: 9 [23040/49000 (47%)]	Train Loss: 1.876443	Val Loss: 2.035298	Val Acc: 35.20000076293945
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.812109	Val Loss: 1.974761	Val Acc: 36.400001525878906
Train Epoch: 9 [28160/49000 (57%)]	Train Loss: 1.885162	Val Loss: 2.028980	Val Acc: 34.5
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.947296	Val Loss: 2.034968	Val Acc: 32.79999923706055
Train Epoch: 9 [33280/49000 (68%)]	Train Loss: 1.808747	Val Loss: 2.033873	Val Acc: 35.0
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.967555	Val Loss: 2.088490	Val Acc: 35.70000076293945
Train Epoch: 9 [38400/49000 (78%)]	Train Loss: 1.908149	Val Loss: 2.022389	Val Acc: 33.0
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 2.067476	Val Loss: 2.019783	Val Acc: 32.70000076293945
Train Epoch: 9 [43520/49000 (89%)]	Train Loss: 1.847185	Val Loss: 2.063901	Val Acc: 33.599998474121094
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.958972	Val Loss: 2.006864	Val Acc: 33.5
Train Epoch: 9 [48640/49000 (99%)]	Train Loss: 1.917799	Val Loss: 1.973446	Val Acc: 35.0
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.947692	Val Loss: 2.092530	Val Acc: 32.70000076293945
Train Epoch: 10 [2560/49000 (5%)]	Train Loss: 1.974166	Val Loss: 2.029807	Val Acc: 37.0
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 2.039151	Val Loss: 2.037787	Val Acc: 33.20000076293945
Train Epoch: 10 [7680/49000 (16%)]	Train Loss: 1.841007	Val Loss: 1.959633	Val Acc: 35.5
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.920933	Val Loss: 1.990829	Val Acc: 34.29999923706055
Train Epoch: 10 [12800/49000 (26%)]	Train Loss: 1.852896	Val Loss: 2.030948	Val Acc: 33.599998474121094
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 2.049515	Val Loss: 2.051526	Val Acc: 33.099998474121094
Train Epoch: 10 [17920/49000 (36%)]	Train Loss: 1.941248	Val Loss: 2.005138	Val Acc: 34.099998474121094
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.950428	Val Loss: 2.057522	Val Acc: 33.29999923706055
Train Epoch: 10 [23040/49000 (47%)]	Train Loss: 1.936005	Val Loss: 2.100419	Val Acc: 34.79999923706055
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.920013	Val Loss: 1.990191	Val Acc: 36.0
